video_id,category,video_length,raw_video_file_length,phi_mrr,video_mrr,mrr_delta,phi_t_ndcg,video_temporal_ndcg,t_ndcg_delta,phi_cos_sim_mean,phi_cos_sim_min,video_cos_sim_mean,video_cos_sim_min,phi_cos_sim_residual_mean,phi_cos_sim_residual_min,video_cos_sim_residual_mean,video_cos_sim_residual_min,apcs_nll,apcs_perplexity,video_surprisal_var,video_surprisal_avg,video_surprisal_max,text_cos_sim,video_cos_sim,text_cos_sim_residual,video_cos_sim_residual,apcs_surprisal_nll,caption_surprisal_nll,caption_perplexity,norm_id,llama_mrr,llama_recall_at_1,llama_cos_sim_mean,llama_cos_sim_min,llama_mrr_start,llama_mrr_middle,llama_mrr_end,llama_mrr_delta,llama_vs_phi_mrr
Survival-Instinct_11-clip-10,Survival,60,64,0.3488135882352941,0.2782412380151849,0.0705723502201091,0.7734571791327027,0.6545885653170526,0.1188686138156501,0.2091318995726495,0.072489923076923,0.7885239471991857,0.6816165844599406,-0.0032560854700854,-0.1035695384615384,0.2841206065689524,-0.0460779384399453,1.2961181640625,3.883859896659851,0.0089211780577898,0.1199251189827919,0.4320701360702514,0.2091318995726495,0.7885239471991857,-0.0032560854700854,0.2841206065689524,1.2961181640625,1.2961181640625,3.883859896659851,Survival-Instinct_11-clip-10,0.592593,0.333333,0.47978344444444443,0.37684200000000007,0.555556,0.555556,0.666667,0.3143517619848151,0.2437794117647059
Survival-Instinct_2-clip-1,Survival,60,61,0.354724156862745,0.2615977443603886,0.0931264125023564,0.7856264950701263,0.6429928675664603,0.1426336275036659,0.2696811581196581,0.131939,0.8133692642052969,0.730194424589475,0.0510988247863247,-0.0617246923076923,0.5530007320145766,0.3603940003861983,1.0689615885416666,3.3384096225102744,0.0171361360698938,0.1503329128026962,0.5615721940994263,0.2696811581196581,0.8133692642052969,0.0510988247863247,0.5530007320145766,1.0689615885416666,1.0689615885416666,3.3384096225102744,Survival-Instinct_2-clip-1,0.5092593333333333,0.222222,0.3848723333333333,0.31107566666666664,0.611111,0.305556,0.611111,0.2476615889729447,0.1545351764705883
Survival-Instinct_7-clip-8,Survival,60,61,0.3705875294117647,0.2615977443603886,0.108989785051376,0.7872828758605248,0.6442811967000492,0.1430016791604755,0.2786973696581196,0.1419348461538461,0.8395784745613734,0.7726856097579002,0.060533688034188,-0.0509745384615384,0.5664669669543704,0.4193898222098748,1.0689615885416666,3.3384096225102744,0.0113337114453315,0.1213876157999038,0.5398479104042053,0.2786973696581196,0.8395784745613734,0.060533688034188,0.5664669669543704,1.0689615885416666,1.0689615885416666,3.3384096225102744,Survival-Instinct_7-clip-8,0.5185183333333333,0.222222,0.38124122222222223,0.2760896666666667,0.583333,0.361111,0.611111,0.25692058897294473,0.1479308039215686
Survival-Instinct_8-clip-4,Survival,60,62,0.3652629607843137,0.2782412380151849,0.0870217227691287,0.774801907070443,0.6612670027109674,0.1135349043594756,0.2129073739316239,0.0733212307692307,0.8663473154107729,0.8079682600994905,-0.0031770021367521,-0.1106896923076923,0.4607731057330966,0.283270984267195,1.2961181640625,3.883859896659851,0.0200533214956522,0.0938901230692863,0.7953957319259644,0.2129073739316239,0.8663473154107729,-0.0031770021367521,0.4607731057330966,1.2961181640625,1.2961181640625,3.883859896659851,Survival-Instinct_8-clip-4,0.6666666666666666,0.4444443333333334,0.5570504444444444,0.49741799999999997,0.777778,0.611111,0.611111,0.3884254286514817,0.30140370588235293
Survival-Instinct_9-clip-2,Survival,60,65,0.3477586666666666,0.2841545150751008,0.0636041515915658,0.7710589502331967,0.6601214987028216,0.1109374515303751,0.2484673311965811,0.1324177692307692,0.685107929011186,0.5068755544101199,0.0392902179487179,-0.0650435384615384,0.4170566893493135,0.1648819567635655,1.129541015625,3.415583042303721,0.0274249948561191,0.1619168668985366,0.8460276126861572,0.2484673311965811,0.685107929011186,0.0392902179487179,0.4170566893493135,1.129541015625,1.129541015625,3.415583042303721,Survival-Instinct_9-clip-2,0.5925923333333333,0.3333333333333333,0.34445088888888886,0.29100333333333334,0.833333,0.583333,0.361111,0.30843781825823247,0.24483366666666667
Survival-Skills-Primitive_3-clip-0,Survival,60,65,0.3740422156862745,0.2841545150751008,0.0898877006111737,0.7868853953978769,0.6651431066433149,0.121742288754562,0.2725561517094017,0.1528921538461538,0.8324030190706253,0.7201782626410326,0.0473997243589743,-0.0811893076923076,0.5874474067240953,0.3755582606342311,1.0968180338541669,3.3187775115172067,0.0220362041145563,0.1516334265470504,0.8156930208206177,0.2725561517094017,0.8324030190706253,0.0473997243589743,0.5874474067240953,1.0968180338541669,1.0968180338541669,3.3187775115172067,Survival-Skills-Primitive_3-clip-0,0.6574073333333333,0.4444443333333334,0.263225,0.07867133333333333,0.611111,0.777778,0.583333,0.37325281825823253,0.28336511764705885
TK-Hinshaw_5-clip-0,Farming,60,86,0.3522237,0.2660264170039418,0.0861972829960581,0.7837174101454201,0.6537318666939436,0.1299855434514765,0.303520688034188,0.1448744615384615,0.7188758055369059,0.5300209963073333,0.0251756581196581,-0.1410246923076923,0.2009483557194471,-0.0128811529721133,0.9993937174479168,3.055393443504969,0.0143347457051277,0.1584388464689254,0.805577278137207,0.303520688034188,0.7188758055369059,0.0251756581196581,0.2009483557194471,0.9993937174479168,0.9993937174479168,3.055393443504969,TK-Hinshaw_5-clip-0,0.5925926666666667,0.333333,0.5149404444444445,0.44819499999999995,0.555556,0.611111,0.611111,0.32656624966272485,0.24036896666666668
TK-Hinshaw_7-clip-0,Farming,60,64,0.3338186862745098,0.2782412380151849,0.0555774482593248,0.7762592215735624,0.663113922419761,0.1131452991538014,0.2525940149572649,0.097654923076923,0.5722439785798391,0.3279709213723739,0.0053847991452991,-0.1006351538461538,0.1996890353038907,0.0033097107273837,1.2696451822916666,4.10358082652092,0.0654302537441253,0.3522573709487915,0.9054278135299684,0.2525940149572649,0.5722439785798391,0.0053847991452991,0.1996890353038907,1.2696451822916666,1.2696451822916666,4.10358082652092,TK-Hinshaw_7-clip-0,0.7314816666666667,0.5555553333333333,0.4088803333333333,0.2733233333333333,0.527778,0.666667,1.0,0.4532404286514818,0.3976629803921569
Tornado-Trackers_1-clip-0,Nature/Doc,60,61,0.3445693725490196,0.2615977443603886,0.0829716281886309,0.7701887508058757,0.6507482146677473,0.1194405361381283,0.2511113183760683,0.1204088461538461,0.587417537967364,0.4178421075145404,0.017640329059829,-0.1015396153846154,0.2765152516464392,0.0475215057861836,1.2116414388020833,4.264965188503266,0.0343151688575744,0.2337118536233902,0.8991509675979614,0.2511113183760683,0.587417537967364,0.017640329059829,0.2765152516464392,1.2116414388020833,1.2116414388020833,4.264965188503266,Tornado-Trackers_1-clip-0,0.5185186666666667,0.222222,0.45076877777777774,0.323709,0.611111,0.388889,0.555556,0.2569209223062781,0.1739492941176471
Tornado-Trackers_10-clip-4,Nature/Doc,60,61,0.3729236199999999,0.2615977443603886,0.1113258756396113,0.7771846596347116,0.6429229117073244,0.1342617479273872,0.2841762158119658,0.1460319230769231,0.9611608410875002,0.9315227940678596,-0.0004400769230769,-0.1541108461538461,0.4211489806572596,0.1480454485087345,1.169677734375,3.805555540323257,0.0007198780658654,0.0276458263397216,0.1726945638656616,0.2841762158119658,0.9611608410875002,-0.0004400769230769,0.4211489806572596,1.169677734375,1.169677734375,3.805555540323257,Tornado-Trackers_10-clip-4,0.5833333333333334,0.3333333333333333,0.6858667777777778,0.5419999999999999,0.583333,0.777778,0.388889,0.3217355889729448,0.21040971333333347
Tornado-Trackers_6-clip-2,Nature/Doc,60,68,0.3866554,0.2854664842455952,0.1011889157544047,0.7917520275271701,0.6689238045205714,0.1228282230065986,0.307137547008547,0.1285686923076923,0.8059221009413401,0.6576755791902542,0.058235547008547,-0.0761336923076923,0.5649601854383945,0.2554319874228288,1.2848958333333331,4.171254388491312,0.0204135961830616,0.1206342652440071,0.5648318529129028,0.307137547008547,0.8059221009413401,0.058235547008547,0.5649601854383945,1.2848958333333331,1.2848958333333331,4.171254388491312,Tornado-Trackers_6-clip-2,0.472222,0.111111,0.537346,0.38897066666666663,0.444444,0.361111,0.611111,0.1867555157544048,0.08556659999999999
TreadmillTV_2-clip-1,Scenery,60,68,0.36955278,0.2854664842455952,0.0840862957544048,0.7899868909621766,0.6650762561957616,0.1249106347664149,0.317010282051282,0.1630502307692307,0.8201201458772024,0.719779392083486,0.0397443119658119,-0.0970880769230769,0.4457408376038074,0.2741533770846823,1.1554606119791666,3.638299121459325,0.0069553572684526,0.1308828592300415,0.3976026773452759,0.317010282051282,0.8201201458772024,0.0397443119658119,0.4457408376038074,1.1554606119791666,1.1554606119791666,3.638299121459325,TreadmillTV_2-clip-1,0.5092593333333334,0.222222,0.4285701111111111,0.3385593333333334,0.361111,0.611111,0.555556,0.22379284908773822,0.13970655333333337
TreadmillTV_3-clip-12,Scenery,60,62,0.35531872,0.2782412380151849,0.077077481984815,0.7853303684651746,0.6586721161224458,0.1266582523427287,0.3103379551282051,0.2009331538461538,0.8020293066898981,0.7235810036460558,0.0042146239316239,-0.1410547692307692,0.3990953455989559,0.2051419491569201,1.264892578125,3.937094543377559,0.0073453029617667,0.108431376516819,0.5715316534042358,0.3103379551282051,0.8020293066898981,0.0042146239316239,0.3990953455989559,1.264892578125,1.264892578125,3.937094543377559,TreadmillTV_3-clip-12,0.6111110000000001,0.3333333333333333,0.4765086666666667,0.37076333333333333,0.611111,0.444444,0.777778,0.33286976198481516,0.2557922800000001
TreadmillTV_6-clip-2,Scenery,60,84,0.34778248,0.2703799309005745,0.0774025490994254,0.7759264989055141,0.6621821151823534,0.1137443837231607,0.2232976858974359,0.1188928461538461,0.903656671444575,0.8503861352801323,-0.0229634316239316,-0.1452168461538461,0.3357299913962682,0.1711301966958368,1.1607991536458333,3.6502487401167554,0.0007087643607519,0.0695105567574501,0.1635562181472778,0.2232976858974359,0.903656671444575,-0.0229634316239316,0.3357299913962682,1.1607991536458333,1.1607991536458333,3.6502487401167554,TreadmillTV_6-clip-2,0.574074,0.3333333333333333,0.33556833333333336,0.1928816666666667,0.583333,0.361111,0.777778,0.3036940690994255,0.22629151999999997
TreadmillTV_9-clip-2,Scenery,60,192,0.36923648,0.2615977443603886,0.1076387356396113,0.7865633764892597,0.648473926340611,0.1380894501486487,0.2669224722222222,0.1213269999999999,0.8824864303072294,0.823768749833107,0.0282156559829059,-0.0935343076923077,0.5059378296136856,0.3470270459850629,1.17841796875,3.6140724241733553,0.0013846908695995,0.0909362807869911,0.2348350286483764,0.2669224722222222,0.8824864303072294,0.0282156559829059,0.5059378296136856,1.17841796875,1.17841796875,3.6140724241733553,TreadmillTV_9-clip-2,0.6574073333333333,0.4444443333333334,0.3963384444444444,0.25844266666666665,1.0,0.361111,0.611111,0.39580958897294477,0.28817085333333337
USA-Military-Channel_0-clip-6,Military,60,67,0.36606286,0.2841545150751007,0.0819083449248992,0.7739360406374618,0.6656706674406434,0.1082653731968183,0.2968964636752136,0.1199803076923076,0.849493515988191,0.7251182521382967,0.0165085555555555,-0.1394472307692307,0.5388354919850826,0.2455346196268995,1.1690185546875,4.438147093852361,0.0062586334533989,0.0944228395819664,0.4335066676139831,0.2968964636752136,0.849493515988191,0.0165085555555555,0.5388354919850826,1.1690185546875,1.1690185546875,4.438147093852361,USA-Military-Channel_0-clip-6,0.6574073333333333,0.4444443333333334,0.5191424444444445,0.44387,0.527778,0.833333,0.611111,0.37325281825823264,0.29134447333333335
USA-Military-Channel_10-clip-2,Military,60,63,0.3567755599999999,0.2782412380151849,0.0785343219848149,0.7747987021134858,0.6549128292809423,0.1198858728325434,0.2418295384615384,0.1014463846153846,0.8631718953450521,0.7938492422302564,0.0069516623931623,-0.111023,0.3618051502853632,0.1549684139123807,1.1994954427083333,3.791762942075729,0.0023288626689463,0.071311630308628,0.2151957750320434,0.2418295384615384,0.8631718953450521,0.0069516623931623,0.3618051502853632,1.1994954427083333,1.1994954427083333,3.791762942075729,USA-Military-Channel_10-clip-2,0.6481483333333333,0.4444443333333334,0.5856525555555554,0.5029063333333333,0.555556,0.777778,0.611111,0.3699070953181484,0.29137277333333345
USA-Military-Channel_11-clip-2,Military,60,62,0.35793092,0.2782412380151849,0.079689681984815,0.777234965439825,0.6554714139711344,0.1217635514686905,0.2716121217948717,0.1045815384615384,0.6853011548519135,0.5825743141273657,-0.00285847008547,-0.1340543846153846,0.420308709765474,0.2651627908150355,1.2653483072916667,4.1109765807787575,0.0291158743202686,0.2107301205396652,0.7272782325744629,0.2716121217948717,0.6853011548519135,-0.00285847008547,0.420308709765474,1.2653483072916667,1.2653483072916667,4.1109765807787575,USA-Military-Channel_11-clip-2,0.6388889999999999,0.4444443333333334,0.30442199999999997,0.08254833333333333,0.555556,0.611111,0.75,0.360647761984815,0.28095807999999994
Ultimate-Chase_3-clip-4,Action/Vehicle,60,63,0.3421833999999999,0.2782412380151849,0.063942161984815,0.7756759309538118,0.6589974547922142,0.1166784761615976,0.248789267094017,0.1028730769230769,0.7945108239849409,0.6802842319011688,0.0274896452991453,-0.1078327692307692,0.6446172880629698,0.4620763765027125,1.2763102213541666,4.05734462539355,0.0219935271888971,0.0996503010392189,0.7632518410682678,0.248789267094017,0.7945108239849409,0.0274896452991453,0.6446172880629698,1.2763102213541666,1.2763102213541666,4.05734462539355,Ultimate-Chase_3-clip-4,0.5462963333333333,0.222222,0.3785813333333334,0.24365833333333334,0.444444,0.666667,0.527778,0.26805509531814836,0.20411293333333336
Ultimate-Chase_8-clip-0,Action/Vehicle,60,61,0.4207621,0.2615977443603886,0.1591643556396114,0.7836260317817171,0.645431281490169,0.138194750291548,0.2736676474358974,0.1506556153846154,0.7852117866277695,0.702237339069446,0.0883227991452991,-0.0576146923076923,0.6262730297942957,0.4878194214155276,1.0347569783528645,3.280241523186366,0.0206985268741846,0.1476394534111023,0.8571503162384033,0.2736676474358974,0.7852117866277695,0.0883227991452991,0.6262730297942957,1.0347569783528645,1.0347569783528645,3.280241523186366,Ultimate-Chase_8-clip-0,0.6388889999999999,0.44444466666666665,0.44901755555555556,0.30397066666666667,0.777778,0.361111,0.777778,0.37729125563961136,0.2181268999999999
Ultimate-Chase_9-clip-0,Action/Vehicle,60,94,0.36789966,0.2615977443603886,0.1063019156396113,0.7775354435205375,0.6465201212064517,0.1310153223140857,0.2461400555555555,0.1199064615384615,0.6325104578087727,0.462381421510751,0.0297456047008547,-0.0731726153846153,0.4045736537470172,0.2437930647671843,1.2668375651041666,3.981406497955322,0.0356002487242221,0.1287592202425003,0.9744266867637634,0.2461400555555555,0.6325104578087727,0.0297456047008547,0.4045736537470172,1.2668375651041666,1.2668375651041666,3.981406497955322,Ultimate-Chase_9-clip-0,0.5555553333333333,0.22222233333333333,0.4961501111111111,0.4163753333333333,0.388889,0.833333,0.444444,0.2939575889729447,0.18765567333333327
WarLeaks-Military-Blog_9-clip-0,Military,60,72,0.39235926,0.2843470844791492,0.1080121755208508,0.7923308727706886,0.6721877936923736,0.120143079078315,0.2224759487179487,0.1183323846153846,0.7890113890171051,0.6324451233570775,0.029209829059829,-0.094198,0.4639872123176853,0.2396152848377823,0.9068705240885416,2.979667937755585,0.0254983771592378,0.1485259681940078,0.9484766721725464,0.2224759487179487,0.7890113890171051,0.029209829059829,0.4639872123176853,0.9068705240885416,0.9068705240885416,2.979667937755585,WarLeaks-Military-Blog_9-clip-0,0.44444466666666665,0.111111,0.49867177777777777,0.3986586666666667,0.555556,0.388889,0.388889,0.16009758218751746,0.05208540666666667
Weathershot_3-clip-1,Nature/Doc,60,67,0.36375756,0.2841545150751007,0.0796030449248992,0.7765855948261888,0.662573896787065,0.1140116980391238,0.2525144829059829,0.135236,0.7486584732929865,0.6292475946247578,0.0389535747863247,-0.0762494615384615,0.4175684594859679,0.1751862835759917,1.129541015625,3.415583042303721,0.0198460556566715,0.1651044934988021,0.58315110206604,0.2525144829059829,0.7486584732929865,0.0389535747863247,0.4175684594859679,1.129541015625,1.129541015625,3.415583042303721,Weathershot_3-clip-1,0.435185,0.111111,0.48857688888888884,0.3770203333333333,0.361111,0.333333,0.611111,0.1510304849248993,0.07142744000000001
Weathershot_7-clip-0,Nature/Doc,60,90,0.34689196,0.2615977443603886,0.0852942156396113,0.7753554019763359,0.6510387710024067,0.1243166309739292,0.2155927199074074,0.0619046666666666,0.6935529882709185,0.5068609136311958,0.0086166087962962,-0.1130943333333333,0.4463881434251864,0.1350085879676044,1.2961181640625,3.883859896659851,0.0288141556084156,0.1691699624061584,0.8722403049468994,0.2155927199074074,0.6935529882709185,0.0086166087962962,0.4463881434251864,1.2961181640625,1.2961181640625,3.883859896659851,Weathershot_7-clip-0,0.45370366666666667,0.111111,0.48182455555555553,0.41716033333333336,0.444444,0.527778,0.388889,0.1921059223062781,0.10681170666666667
Welker-Farms-Inc_3-clip-4,Farming,60,61,0.39885846,0.2615977443603886,0.1372607156396114,0.777520096498803,0.6452039078438563,0.1323161886549467,0.2297800324074074,0.0737859166666666,0.4182503012319405,0.2098615147794286,0.0021814768518518,-0.13619025,0.0984395606598506,-0.1127148667971292,0.5077588399251302,2.066702057917913,0.0470676161348819,0.4668224155902862,0.9287372827529908,0.2297800324074074,0.4182503012319405,0.0021814768518518,0.0984395606598506,0.5077588399251302,0.5077588399251302,2.066702057917913,Welker-Farms-Inc_3-clip-4,0.5833333333333333,0.333333,0.44932666666666665,0.3408253333333333,0.527778,0.611111,0.611111,0.3217355889729447,0.18447487333333323
